external_gene_name	width
GEMIN5	50801
OPRK1	25982
NFE2L1	13217
SEMA5B	119524
GSK3B	273095
ITGB5	139471
ERC1	505425
XPO1	60778
LINC01587	3233
RNF13	149432
TRPM3	917842
PALB2	38151
DOP1A	103685
LYRM2	70606
BCKDHB	239624
KAT6A	122516
TUT7	66722
ULK2	97108
GRHL2	177295
TNPO1	100422
PLOD1	41334
P2RX5	24042
ITGAE	86561
DIS3	29928
PIBF1	234329
TDRD3	177422
AC000061.1	42625
NUFIP1	50223
PDS5B	191568
OXCT1	140361
RRAGB	41036
EPYC	41345
CYLD	59886
SLC27A5	32902
ZNF324	8392
ZNF671	7874
ZNF416	7346
ZNF586	50285
ZNF446	7214
ZNF264	31347
RPS5	8407
FAT1	138929
YTHDC1	39703
CHMP2B	28286
SMAP2	78477
PPIE	71733
ZMPSTE24	35945
STARD7	23967
NOA1	14257
REST	58803
HAL	23704
SSH1	79400
GSTP1	3062
APLP2	76665
FAM234B	98141
SLCO1A2	154995
WBP11	18905
EIF3I	9677
NKAIN1	60143
COL16A1	52057
TXLNA	18611
APOB	42645
NCOA1	278789
AGBL5	28259
EFR3B	117060
KIF3C	56152
RAB10	103371
GCKR	26846
HADHA	54038
MAPRE3	56585
CAD	26575
CD59	33482
CD82	55932
BCORL1	76977
ATRX	281356
AK6	19030
FCN1	14681
MYNN	16886
MECOM	580277
SCAMP1	120129
PREP	180843
HACE1	131826
SEH1L	40404
WDR47	71900
WDFY1	89642
OVGP1	13464
SLC25A24	66807
MAP3K4	125659
PILRA	32567
IGSF9	18575
ABCB1	209691
ZNF213	13029
AKR1B1	16929
CPNE3	47064
RRN3	34296
CTTN	38181
WNT11	24412
MTIF2	32753
DDHD2	50341
TTC39A	57859
EPS15	165004
ORC1	31595
MGST2	74978
CHERP	24544
ATG16L1	85624
USP40	91263
POMGNT1	31624
RAD54L	30786
MAST2	249136
DNAJA1	14635
B4GALT1	63275
CHMP5	17192
NFX1	80646
AQP6	9946
DIMT1	56656
IPO11	224611
FOLH1	63547
EIF2AK1	36929
NME8	51805
EPDR1	268094
SNX10	82435
SEPHS1	30871
MRPL28	4321
HBQ1	721
ITPKC	23749
CEACAM6	21235
FAT2	64852
RBM22	10286
TMED2	14050
ERO1B	66431
ZFAND6	78826
HSD17B2	63531
TXLNG	58088
PPEF1	152013
LAT2	30183
HUWE1	154633
ZW10	40549
ALG9	89387
MYBPC2	33430
NOX4	173835
ACOX3	74442
MTMR2	92434
PPP1R15A	3638
HSD17B14	23493
TRIP6	6068
ACHE	6981
FTL	1571
SRRT	13562
BAX	6984
NLK	154645
PIGS	18412
ADAMTS2	234609
TMPRSS11E	50142
ATXN7L3	8309
PGS1	46466
PSMC5	4875
UIMC1	117629
CETP	21923
MMP2	116992
MT3	2015
LPCAT2	77595
GNAO1	165956
OGFOD1	27611
SH3BP2	48028
NOP14	25474
ADD1	86220
L2HGDH	74667
TXNDC16	121927
RTRAF	21181
NID2	64426
GMCL1	51725
SF3B2	18580
KLHL42	22993
GNAS	71475
DNM1L	66451
PTHLH	14622
PHACTR3	270203
ERGIC2	43838
TFAP2C	9978
AURKA	22949
CASS4	48276
PIR	108766
AAMDC	97324
RFX2	206409
METTL2A	26956
SULT2B1	47351
ALG6	70988
CNOT3	17933
GP6	24560
PTPN4	224978
DDX18	17687
KHSRP	11447
GNA11	29638
ASAP3	56006
EDEM2	31973
DNMT3B	46972
REM1	9608
TPX2	62535
FER1L4	48826
PDRG1	7710
EPB41L1	141296
SLC15A1	68872
DOCK9	293197
ANKRD10	36530
TGDS	22189
DOCK3	709272
C3orf18	13003
COQ9	13846
TMEM40	35930
KIF9	55426
ARHGAP28	185999
CRLS1	33964
DEFB127	1694
PPP1R13B	114396
ATRN	180101
SMOX	66768
SIGLEC1	20159
FKBP1A	24195
NSFL1C	31681
SLC4A11	12143
C20orf194	158321
ZNF343	42886
EBF4	67231
CPXM1	6554
MAVS	29325
LZTS3	10976
F11	22862
XRN2	86495
KIZ	120640
DYNLL1	28644
TESC	60557
SNX5	27384
RPL6	13649
SIRPG	28628
MAPKAPK5	59995
P2RX7	55214
ESF1	70565
RBBP9	10686
ANAPC5	91652
SLC23A2	157938
SLC8B1	60735
TMEM230	44872
DZANK1	83915
KDM2B	151928
CFAP61	308185
LHX5	10248
TASP1	249541
OAS1	26440
GCN1	67514
RPLP0	4537
PXN	55333
SIRT4	10934
RPH3A	328502
KIF16B	301331
TRMT6	13331
CHGB	13844
PEBP1	9461
TBX5	54512
BRAP	43811
ERP29	10102
NOS1	244029
FUS	14762
IGBP1	32878
FXYD5	15154
ZNF302	8759
GRAMD1A	31688
FXYD3	8446
HEPH	106319
CDIP1	28160
CMTM1	12745
KCNH4	24252
GANAB	21901
GMIP	14182
RBM41	54404
BIRC5	11451
LAG3	5944
MLF2	19480
OTUB2	22591
DDX24	32926
ZBTB25	56108
NECAP1	20943
ARHGAP4	27633
ANKRD24	41461
DHX32	60100
RCOR1	137913
GPATCH2L	102427
LTBP4	36936
BLVRB	18076
SLC9A1	68173
SPTLC1	115327
PAPOLA	65679
CCNK	53876
PCBP4	16563
RGS1	4262
YPEL3	4602
MRPS33	12619
NDUFB2	32014
NUDC	46634
MAEA	50261
ICAM1	15523
STRN4	27484
IRAK3	65744
LYZ	5894
SI	99599
MUL1	8704
TFAP4	15890
PDCD7	16430
SPG21	27289
FETUB	17173
DNAJB11	18398
P3H2	165710
THPO	10034
CHRD	10664
FLT3LG	12025
RAB11FIP3	97363
GNPTG	12183
ZNF268	33423
GOLGA3	60165
PABPC4	15975
CD209	7572
CERS4	55686
MCOLN1	11386
USP48	105309
EFNB1	13140
PDPR	48912
AARS1	37249
GLG1	159718
KIF4A	130783
TNRC6A	217424
PLEKHG2	15747
DLL3	9587
NAT14	2381
PITPNM2	166536
EXOC1	51439
RBM27	85619
POU4F3	2890
OSBPL8	208013
DTX2	44320
NLRC4	41280
PUS7	82611
LAMB4	106814
NRCAM	309095
LAMB1	79389
SLC26A4	57175
SLC26A3	37759
DLD	40569
WDR7	385264
TXNL1	54392
IL5RA	60288
ABCC6	74595
CMTM6	21541
ITGA6	79106
RAPGEF4	317620
MAP3K20	192581
SMPX	52145
FH	22159
SEL1L3	116328
TF	50602
CDV3	16532
MYO15A	71101
ALKBH5	26877
APOH	44493
NLRP1	119998
PITPNM3	105293
SPAG7	8592
ORC6	8752
ZFHX4	186067
SLC17A6	41407
CPA1	7776
ZC3HC1	33166
ESR1	472929
RGS17	126824
ANGPT2	63759
TMEM101	12759
CD200	30466
CCDC80	52737
CMA1	2913
PSME1	2805
PPP2R3C	37051
HAUS4	10934
JPH4	10756
MYH7	22921
CEBPE	2313
SLC7A8	58380
OSGEP	8689
SLC22A17	6607
RNF31	13978
SCFD1	113701
G2E3	60907
HECTD1	107693
HNRNPC	60359
RPGRIP1	63363
SUPT16H	32544
TOX4	22579
GEMIN2	22751
TGM1	15319
TINF2	3032
DAZL	83515
TBL1Y	191285
SEMA6A	131319
TRPM7	134325
TYRO3	25915
WDR76	41433
CAPN3	52819
SNAP23	54124
TBX15	106511
PHGDH	95816
COL9A3	24916
EZR	53628
MYL6	5336
AGO1	60725
TEKT2	4182
CLSPN	49761
RFFL	83330
UNC13D	17493
MFSD11	45585
DPYSL2	144148
TGFB2	99284
GPATCH2	204099
NUP50	24093
CDC45	41154
COMT	28369
ADA2	79446
AC016026.1	23846
VNN3	11979
ECHDC1	54898
LRRFIP2	131064
SEC22C	53112
XYLB	74589
HDAC6	23606
OR1I1	10760
GABRP	50698
KRT31	3888
CDC6	16779
UPRT	148498
CDC23	25694
AAAS	17408
CBX5	49192
FMO2	27438
SUCO	79485
MSH2	260178
MAP3K1	80604
DHPS	6164
HOOK2	109738
NXPE1	38251
ARCN1	30644
EPB41L4B	148990
TMEM38B	82089
PSMD5	27456
PTGS1	25174
NUP188	59398
CRAT	16396
SH2D3C	40394
NANS	26346
TBC1D2	56639
WHRN	103394
PDE6C	53423
CWF19L1	35383
SEMA4G	16354
BTAF1	106556
IKZF5	18012
BLNK	79886
TLL2	149319
CYP26A1	4411
TDRD1	53035
SORBS1	249644
CRTAC1	165829
BAMBI	5423
IL11	6082
MYO3A	278308
WAC	90620
CREM	86168
NUBP2	6255
TPSD1	2950
SMIM24	6557
HIVEP1	156238
TREM2	4681
KCNK16	8271
CRISP3	17054
FKBP5	154999
SRPK1	88377
BRPF3	36047
MRPS18A	16489
PGC	17399
TMEM14A	15476
EFHC1	167764
NCR2	15282
HSP90AB1	7723
MLN	9331
CDC5L	62720
ITPR3	76210
ZNF184	22376
DSP	45098
SIRT1	33735
HNRNPH3	12018
IFT74	115892
JAK2	143794
IL12RB1	39950
ABL1	173730
ACOT7	130123
SH3GLB1	43615
CDC7	24914
SYDE2	44128
PCSK5	471696
SCD	17594
TMED1	4252
ABLIM1	336949
ERMP1	68042
RAB18	38064
NRP1	158771
HSD17B7P2	22126
PRTFDC1	103993
PALMD	48429
TSPAN15	56202
MACROH2A2	59437
WASHC2A	65622
MAST3	53900
MZF1	11645
OCEL1	3007
MYO9B	138757
KCNK6	12232
CATSPERG	35169
PSMD8	9289
FBXL19	25729
STX1B	21383
HSD3B7	3941
SETD1A	26911
BCL7C	61335
MAGEB2	4527
EFNA2	15559
CIRBP	15497
ATP5F1D	3080
CBARP	9741
PCDH11Y	741999
AMELY	45857
PRKY	107577
IGFALS	4559
HNRNPM	44348
MARCHF2	25748
NDUFB7	5989
TECR	48896
TIMM13	1962
CDC34	10333
MTAP	135109
MISP	13207
CEP170B	31503
POLR2E	8807
POLRMT	16317
HCN2	27279
CDHR5	9514
IZUMO4	3165
RASSF7	3622
GADD45B	2138
PALM	39395
MADCAM1	16168
IGF2-AS	8166
MKNK2	13780
ARVCF	46928
TRMT2A	5518
RANBP1	11418
ZDHHC8	18552
KLHL22	54326
MED15	91720
SERPIND1	13608
SNAP29	32208
CRKL	36341
LZTR1	17026
MMP11	16091
CECR2	198201
SMARCB1	51078
P2RX6	19023
DERL3	4626
SLC7A4	4123
BCL2L13	102001
DDTL	5669
DDT	8464
GSTT2	3858
OSM	4023
CABIN1	167437
TBC1D10A	35057
SUSD2	7620
SF3A1	24932
GGT5	25489
RNF215	52961
SEC14L2	28363
SEC14L3	24091
SPECC1L	146923
PPIL2	34007
UPB1	34284
YPEL1	38259
SNRPD3	26095
PES1	30459
MAPK1	113181
GGT1	34195
PRODH	23777
PPM1F	33424
SLC35E4	33236
TOP3B	25792
CRYBB3	7502
CYTH4	33315
ESS2	14406
CRYBB2P1	72750
MFNG	17339
CARD10	29181
LRP5L	53960
SLC25A1	3159
GRK3	164620
PLA2G3	5702
LGALS2	12369
GGA1	24840
HIRA	116753
SH3BP1	21466
SEZ6L	214136
LGALS1	4167
HPS4	40415
PIK3IP1	10942
Z83844.1	40090
SRRD	10782
PATZ1	20543
TRIOBP	79509
TFIP11	21281
GCAT	9272
GGTLC2	3429
CRYBB1	18750
ANKRD54	18473
EIF3L	40540
SNU13	16572
MICALL1	37166
POLR2F	89309
SOX10	16737
CCDC134	25621
DEPDC5	154167
PICK1	19391
TTC28	701852
SLC16A8	5960
CENPM	8416
SEPTIN3	28747
SLC5A1	69998
TPTEP1	96856
SLC5A4	36866
KDELR3	15370
CYP2D6	4383
DDX17	24223
DMC1	51257
TCF20	183604
HSCB	15477
CBY1	17219
TOMM22	3465
RSPH14	85607
XBP1	6043
RTCB	24667
JOSD1	16014
FBXO7	24154
GTPBP1	32558
POLDIP3	31242
RAB36	19025
TIMP3	61343
PPP6R2	101787
SBF1	30036
SUN2	59419
CYB5R3	31553
DNAL4	15691
C22orf31	3173
MIOX	3865
LMF2	4754
RHBDD3	8338
PACSIN2	179738
TTLL1	49904
RASL10A	6747
AP1B1	95500
HMGXB4	38356
TOM1	48718
NEFH	11161
CHKB	22507
BIK	18963
HMOX1	13847
MCAT	11189
THOC5	49338
MCM5	25298
APOBEC3H	6844
ARSA	5420
TSPO	11696
RASD2	13169
TTLL12	20513
CBX7	32514
PDGFB	21393
ACR	7139
CABP7	11831
RPL3	7508
ZMAT5	36056
RBFOX2	290089
SYNGR1	35651
TAB1	37283
ASCC2	49696
MTMR3	147712
MIEF1	18701
APOL4	15717
PNPLA5	12336
APOL1	14521
PNPLA3	40750
MYH9	106791
CACNA1I	118985
SAMM50	55090
TXN2	14595
FOXRED2	19912
GRAP2	72640
EIF3D	18330
TNRC6B	290992
SGSM3	39699
IFT27	18055
PVALB	18796
KIAA0930	50432
NCF4	17030
CSF2RB	26812
SLC25A17	49770
UPK3A	10926
FAM118A	32988
KCTD17	11655
ST13	32105
IL2RB	49212
RBX1	21963
EP300	87486
L3MBTL2	25990
CHADL	11422
RANGAP1	40641
ZC3H7B	58623
PHF5A	8976
ACO2	59873
POLR3H	18808
TRMU	26466
PMM1	12972
DESI1	23016
CERK	53843
BRD1	54230
ZBED4	36237
MLC1	26512
HDAC10	6223
KCNK10	146805
ABHD4	14979
KHNYN	12558
FKBP3	19721
SDR39U1	3140
CTSG	2733
GZMH	3220
GZMB	3314
RBM23	25979
PRMT5	8884
COCH	20552
AP4S1	71345
POLE2	44868
VCPKMT	7969
SOS2	114449
CDKL1	87058
NIN	111359
PYGL	86593
TRIM9	120800
PSMC6	21413
GNPNAT1	16476
DDHD1	116538
CDKN3	23370
CNIH1	17831
CGRRF1	29481
ATP6V1D	65895
CCDC198	24567
PLEK2	25184
PIGH	18332
LRRC74A	43931
PSMA3	27170
VTI1B	27736
TIMM9	19037
GSTZ1	10602
KIAA0586	123905
TMED8	42066
SAMD15	14809
AHSA1	11603
DAAM1	182760
ISM2	24423
SPTLC2	110777
RIN3	175214
LGMN	44873
ALKBH1	35620
SNW1	43609
CHGA	12136
ITPK1	179407
DHRS7	25738
PPM1A	53336
SIX4	14813
GALNT16	97757
ASB2	42639
CEP128	482535
ERH	18172
HIF1A	52747
SUSD6	103549
SRSF5	45106
SLC10A1	21826
EIF5	11482
SERPINA4	8472
SLC8A3	144854
DICER1	71783
ZFYVE21	17939
MTHFD1	75427
TCL1A	4250
ZC3H14	64627
TELO2	17114
PCNX1	207978
BDKRB1	12758
GSKIP	23837
VRK1	134341
PSMC1	18903
PAPLN	37144
RPS6KA5	212781
PPP4R3A	52944
C14orf93	24273
PSMB5	18688
YY1	44495
ACIN1	37051
CCNB1IP1	21945
TRIP11	74906
APEX1	2582
PABPN1	4897
EFS	9350
ARHGAP5	83615
CINP	21815
DHRS2	15525
SRP54	47611
CPNE6	7264
CHD8	70933
PCK2	16546
PRORP	155769
DCAF11	11048
PSMA6	38861
NFKBIA	3239
EMC9	2633
PSME2	4209
BRMS1L	105988
REC8	8405
TM9SF1	6539
SEC23A	77728
GMPR2	6821
PNN	8038
RABGGTA	6202
NFATC4	13932
PLTP	13535
PCIF1	13341
GSS	27596
MMP9	7654
VSX1	11481
TRPC4AP	90404
PYGB	49928
ABHD12	96241
PROCR	44169
GINS1	44956
NINL	132835
CD40	11592
UQCC1	109466
ZMYND8	147676
SGK2	29270
IFT52	56366
MYBL2	49477
R3HDML	14257
HNF4A	78897
NDRG3	94325
SLA2	33879
RAB5IF	6779
NFATC2	175875
RIMS4	58531
PABPC1L	48974
STK4	113543
SALL4	20191
ADNP	42522
PFDN4	19966
DOK5	175575
CSTF1	13999
BMP7	97889
RAE1	27989
TPD52L2	26318
DNAJC5	40906
NELFCD	13926
CTSZ	12070
PRPF6	51969
TUBB1	7401
PRELID3B	9665
HRH3	5319
MTG2	20540
PSMA7	6708
SLCO4A1	43283
NTSR1	53936
MRGBP	5257
TCFL5	20649
DIDO1	60215
GID8	10329
SLC17A9	16879
BIRC7	4613
NKAIN4	31911
ARFGAP1	17006
AVP	2169
COL20A1	41666
CHRNA4	35179
EEF1A2	11172
PTK6	9376
GMEB2	39500
C20orf27	14880
SPEF1	3945
CDC25B	19350
ISM1	79378
RNF24	88250
ARFRP1	9384
NDUFAF5	36574
SEL1L2	147197
TRIB3	34725
RASSF2	43586
CSNK2A1	71338
SLC52A3	15936
RPS10P5	531
ANGPT4	46435
RSPO4	43860
CDS2	71009
PROKR2	12330
HM13	63514
SNPH	43049
MYLK2	15382
SIRPB1	56541
SEC23B	53934
FERMT1	48700
HAO1	57474
PDYN	15529
CCM2L	21731
PLCB4	412480
MYL9	9951
HCK	49669
TM9SF4	57753
TLDC2	18115
CRNKL1	21679
POFUT1	30779
SAMHD1	62129
PAK5	301653
KIF3B	57361
MROH8	78363
NOP56	5801
MANBAL	27623
IDH3B	5825
MAPRE1	30452
JAG1	36316
CDK5RAP1	42723
SNTA1	35938
OXT	898
TTI1	50455
E2F1	10909
RPRD1B	94235
PXMP4	17562
CHMP4B	43019
BPI	33383
CST9L	3753
SLC32A1	4887
CST3	11768
ASIP	74776
CST4	3401
ACTR5	24061
WFDC2	11780
AHCY	31535
PPP1R16B	117328
SPINT3	3164
FAM83D	26795
EPPIN	7127
DHX35	77425
DNTTIP1	19474
MAP1LC3A	13492
SYNDIG1	196988
PIGU	138249
TNNC2	10532
ACOT8	15685
APMAP	29827
CELF4	322788
ZNF516	137561
CDH20	222350
ADNP2	38262
RBFA	16263
USP14	56247
VAPA	46020
METTL4	33985
LPIN2	96322
SMCHD1	149280
MYOM1	153302
MYL12A	8756
CEP76	40945
ST8SIA5	91437
CEP192	133691
RNMT	37899
SMAD7	32200
LIPG	38487
LAMA1	176056
RNF125	54395
ANKRD12	149758
NOL4	373853
POLI	51863
MIB1	166001
RBBP8	228228
RIOK3	33317
CSTF2	20574
H2BW2	2506
MXRA5	38088
VSIG1	34215
PSMD10	7343
ATG4A	63004
STS	135355
TBL1X	277743
GPR143	60952
PGRMC1	8222
POLA1	303068
MID1	388345
NKAP	23080
RHOXF1	6885
NXT2	8910
GUCY2F	109167
ATP1B4	21165
MCTS2P	670
ALG13	94839
PRPS2	32868
TLR8	16550
MOSPD1	27626
AMMECR1	246048
CHRDL1	121964
WDR13	18828
SUV39H1	13459
PAGE4	4714
SRPX	71589
GLRA2	202515
XIAP	54256
STAG2	462453
ATP11C	218931
MCF2	126458
F9	32701
ABCD1	19900
CCDC22	15051
CACNA1F	28309
SYP	12456
PLP2	3338
BMX	92284
LUZP4	17849
PLS3	89688
NAA10	5856
RENBP	9419
ELF4	45843
SMARCA1	77000
MTMR8	127372
ASB9	35180
ZC3H12B	141250
RBBP7	31132
PPP1R2C	880
KCND1	10467
OPN1LW	14809
SLC25A14	33474
FMR1	39175
PIM2	5843
SCML2	115376
SLC35A2	8779
PQBP1	12947
RS1	32200
PCSK1N	4515
EMD	2327
TAZ	10203
RAB40AL	1029
PGK1	218557
GATA1	7758
MAGT1	69230
SMS	54129
PHEX	218986
UBL4A	2899
CD99L2	132481
EEA1	158695
GPR50	4813
RP2	45316
JADE3	148967
CDK16	12138
USP11	15639
PCYT1B	114591
BRS3	5834
HTATSF1	15268
VGLL1	24593
CD40LG	12198
TIMP1	4382
KLHL4	152642
GABRE	21557
PCDH11X	843970
FGD1	50781
PIN4	121574
PORCN	11853
ITIH6	49342
MAGED2	8417
RBM3	6714
KLF8	59176
SRPX2	31594
SYTL4	57633
ZDHHC15	155076
CENPI	65464
DRP2	44729
TAF7L	24805
PBDC1	5269
GLA	10210
ARMCX3	5047
BEX4	2139
RUBCNL	96191
NALCN	362733
FGF14	691654
HTR2A	65527
NDFIP2	74952
TNFSF13B	57245
FNDC3A	233868
MLNR	2040
CDADC1	45561
CAB39L	135415
KLF5	22566
STK24	132756
ACP5	4349
DNAJC3	117850
UGGT2	251903
ARHGEF7	191179
FGF9	33116
SGCG	144214
PARP4	91848
SUPT20H	50402
MRPS31	42039
SLC25A15	23049
KPNA3	93363
FLT1	194800
RGCC	13322
VWA8	394286
DGKH	216543
KATNAL1	104922
INTS6	100188
ACOD1	10146
DHRS12	36170
MEDAG	19302
TSC22D1	145005
CLN5	28484
OLFM4	23245
MSLN	8132
MGRN1	74482
ZNF629	8750
TRADD	5725
HSF4	5265
CORO1A	6250
MAPK3	9402
GDPD3	8728
ELMO3	4919
MT4	3909
PHKB	240401
LYRM1	25139
NUTF2	25645
NUP93	120169
CENPT	19655
TSNAXIP1	25384
NFAT5	139573
LONP2	118827
N4BP1	81423
CBLN1	3922
ARL2BP	8377
PLLP	36126
ZNF423	370396
CCL22	7407
DHODH	19077
CCL17	11296
CTCF	76711
ACD	3304
POLR2C	9350
PARD6A	1833
ZNF821	35657
MMP15	21148
USB1	22073
CYB5B	41742
CCDC113	52680
PRSS54	15051
NME3	1445
NDRG4	50783
PSMD7	9475
SETD6	5703
SLC38A7	19662
VAC14	113722
HAS3	13067
TANGO6	241652
COG4	42991
SMPD3	90182
SLC7A6OS	26444
SLC7A6	37308
PLA2G15	15755
ESRP2	8992
FA2H	61877
WDR59	128812
MON1B	11571
CMC2	53823
AXIN1	65284
HCFC1R1	1667
NPRL3	54590
MLYCD	27917
MPG	8847
NECAB2	34145
HSDL1	23052
TAF1C	9224
NAGPA	9298
WFDC1	34999
SEC14L5	60828
COTL1	52483
USP10	79945
CRISPLD2	100784
TSC2	41525
ZNF500	19386
AC069335.1	472
NME4	13643
ABCC1	193498
NOMO3	62284
LMF1	127685
FOXF1	4896
CIAO3	11570
MTHFSD	25060
CLCN7	30151
HAGHL	8590
ANTKMT	2010
SLC7A5	39485
METRN	4538
FBXO31	65156
STUB1	2647
RHBDL1	2603
NUBP1	25566
UBE2I	18139
ZP2	17061
MEFV	14600
CRYM	64210
EEF2K	82461
CAPN15	26925
PIEZO1	69883
GSPT1	47955
ZNF174	8150
CLUAP1	38073
UBFD1	16669
PRSS33	3996
EARS2	35718
ELOB	5884
GGA2	58454
AQP8	13202
CPPED1	144089
USP31	87865
HMOX2	35658
DNAJA3	30971
CORO7-PAM16	80244
BFAR	36306
SALL1	15393
TOX3	111386
RRN3P2	41743
RBL2	57672
QPRT	19692
XYLT1	369113
PYCARD	1965
RPGRIP1L	105786
MAZ	5059
STX4	10087
CDIPT	5058
BCKDK	6685
KAT8	16905
NOMO1	62437
IL21R	49869
SYT17	100362
TMC5	88618
CCP110	29598
VPS35L	151554
SLC6A2	50589
RNF40	14563
KNOP1	16299
AQP9	47743
AAGAB	54163
IQCH	247475
LACTB	20229
CORO2B	148838
CSK	21142
HERC1	225331
TRIP4	67556
MTFMT	28128
RASL12	23354
AP3B2	50634
ACSBG1	78221
IGDCC4	41464
RAB11A	165936
CTSH	28517
GOLGA8UP	10287
TTC23	114901
CD276	30549
FAH	34457
CEMIP	172434
RPAP1	27094
HOMER2	149208
EHD4	76625
TMEM87A	63212
ZNF106	78319
CEP152	98219
ATP8B4	324580
OCA2	344441
DTWD1	35196
TGM5	34263
FAM189A1	450470
GABPB1	80017
TJP1	269499
BMF	21003
DMXL2	175123
SCG3	39535
DNAJC17	42318
EIF3J	25905
SPG11	100983
RHOV	2021
VPS18	9526
OIP5	23319
SLC30A4	43150
BLOC1S6	28877
MYEF2	43722
SGK3	194427
PDGFRL	67639
CSPP1	133838
ZDHHC2	68318
BRF2	6637
TRIM35	26387
ZFAND1	31570
RP1	362299
CA2	17526
FZD3	80063
INTS9	122582
RIPK2	33259
EYA1	394593
NBN	69893
TRPA1	55668
CPQ	504413
DECR1	52229
CALB1	36868
BPNT2	35937
SFRP1	47512
LAPTM4B	77957
UBE2W	98814
POP1	42543
NIPAL2	104568
IKBKB	61352
PLAT	32492
JPH1	86841
DKK4	3167
STK3	571600
GDAP1	167743
RAB2A	106709
EIF3E	234118
EMC2	45596
ESRP1	66393
CCN4	40652
NDRG1	64852
ZC2HC1A	53677
IL7	129781
STMN2	55362
ARMC1	31760
TRPS1	401178
SPAG1	101373
CHRAC1	5844
NCALD	438366
SNX16	43286
GML	82260
UBR5	160487
GSDMD	9856
GFUS	5431
PYCR3	6564
EEF1D	19845
ANXA13	56609
SQLE	23787
SH2D4A	82526
INTS10	34693
ERI1	114600
SLC39A14	66881
MTMR9	43331
LEPROTL1	81811
DCTN6	27321
R3HCC1	26160
GSR	49781
TNFRSF10A	34675
UBXN8	34760
PPP2CB	39858
ERICH1	123361
NEFM	5341
TUSC3	349435
ARHGEF10	134716
KLHDC4	69508
MCM4	17976
ADAM2	94555
KCTD9	30630
FGL1	45986
ASAH1	29007
BNIP3L	122583
MAN2B1	20232
KCNN4	14725
TULP2	17769
NUCB1	23061
DHDH	11271
GYS1	25181
MAP4K1	31242
CGB2	1327
ECH1	16420
HNRNPL	15960
NFKBIB	9194
LHB	1112
CGB3	1465
TUBB4A	8530
SARS2	15631
KCNA7	5524
SNRNP70	23187
CLPTM1	38757
RELB	36750
CLASRP	31912
LIN7B	4137
PPP1R37	56682
FCGRT	19518
PIH1D1	7200
CKM	16463
ARHGEF18	77365
PPP1R13L	26712
PEX11G	20575
ERCC2	21082
DOT1L	68646
PLEKHJ1	7621
SLC17A7	12960
RNASEH2A	8646
KLC3	18087
CD37	8165
SF3A2	11832
AMH	2765
DKKL1	13334
LYL1	4129
OAZ1	3982
TRMT1	12666
STX10	6326
RETN	1407
FCER2	13389
DMPK	12836
CLEC4M	6457
RSPH6A	19596
TBC1D17	11326
IL4I1	39886
TLE6	17642
CCDC130	31537
PTOV1	10010
TLE5	10198
NOVA2	40132
SGTA	28568
KIR3DX1	13080
LILRB1	20371
MED25	22105
LILRA1	8509
SNAPC2	2913
C19orf53	4318
TIMM44	16950
CCDC61	25858
IL27RA	21457
ASF1B	17102
TNNT1	16509
VRK3	49479
FAM32A	6667
PPP6R1	29239
C19orf44	24959
MED26	54156
OLFM2	82835
RASAL3	12921
AKAP8	26414
EPHX3	6517
ILVBL	10803
ZNF419	8387
SYDE1	7585
CASP14	8814
SLC1A6	72957
AURKC	4747
POP4	10955
CCNE1	12322
URI1	92969
PDCD5	6264
ANKRD27	79592
RPS16	2813
TIMM50	13374
LGALS13	4974
FBL	11922
DYRK1B	8852
CLC	6775
CCNP	4490
GPI	42934
AKT2	55220
PLD3	31984
PRX	19599
PIAS4	31651
NUMBL	25068
EBI3	8006
YJU2	22009
SHD	12124
TBCB	11659
FSD1	19246
POLR2I	1505
OVOL3	2561
CLIP3	18684
ZFR2	65015
SLC1A5	13712
PRKD2	42853
TJP3	42452
APLP1	11893
CACTIN	16171
CCDC9	17722
HNRNPUL1	45103
FZR1	32058
BBC3	11945
TGFB1	52325
DENND3	78531
DMAC2	9400
CEACAM4	8104
PLIN3	29354
MYH14	122359
MRPL4	8145
SIGLEC8	7610
CD79A	4253
LIM2	8052
ICAM4	1568
RPS19	13009
NOP53	11513
NKG7	1096
ICAM5	6827
ETFB	21250
CD33	18797
CEACAM5	21214
CRX	23552
BABAM1	13874
TYK2	30148
SULT2A1	15849
CDC37	28989
NAPA	27455
RABAC1	2641
ATP1A3	30916
MEIS3	16400
PTPRS	182309
CNFN	3279
ZNRF4	1426
MEGF8	53161
KDELR1	8977
CYTH2	13107
GRWD1	11250
GRIN2D	50057
SYNGR4	11982
CLEC11A	2355
CCDC114	25438
CARD8	75177
LIG1	55159
SIGLEC6	14038
ZNF175	21228
PLA2G4C	62975
SIGLEC5	33619
CABP5	14101
HAS1	10883
RAB3D	24203
DBP	7409
TMEM205	3743
CAPS	4503
PLPPR2	10313
FAM83E	14045
RASIP1	20026
THEG	14924
FGF21	2775
BCAT2	15968
MIER2	43372
PLEKHA4	31521
PPP2R1A	39471
TNPO2	24818
WDR83OS	1343
CACNG7	34607
GCDH	23048
LILRB5	7871
KLF1	2778
DNASE2	6258
MAST1	41002
LENG1	4722
PRPF31	16310
TFPT	8663
JAK3	23292
RPL18A	4244
SLC5A5	23230
KCNN1	48788
ARRDC2	12971
PIK3R2	17370
RAB3A	7291
PDE4C	39549
ISYNA1	3914
ELL	79454
CRTC1	98656
COMP	8533
UPK1A	11968
